"county","fips","candidate","state","votes","total","pct","Women","White","Citizen","IncomePerCap","Poverty","ChildPoverty","Professional","Service","Office","Production","Drive","Carpool","Transit","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","SelfEmployed","FamilyWork","Unemployment","Minority"
"cumberland",34011,"Donald Trump","new jersey",24453,54004,0.452799792607955,50.9621502870041,50.0465515971092,68.4677262710899,23200.1962545462,18.146844294412,23.9429374217185,25.684247928681,24.0281458262168,21.9349702949076,17.232350754516,82.0610384391263,10.4469769124118,1.78435040622635,2.0616070890349,1.60766840141727,23.6392462207219,42.3439896584752,75.2930563090669,3.47777241947475,0.302225035331311,11.3303346930027,47.4775406728689
"essex",34013,"Hillary Clinton","new jersey",240837,310934,0.774559874442808,52.2610168270097,31.3909603080233,63.785897020142,31751.6384869589,17.6150761050285,23.8254331578053,35.6293054547514,20.9334954779663,24.1825967334291,12.0041569508573,60.7966442495277,8.78405101636374,21.396487638402,1.45284988495452,2.94236967946837,33.6622025418102,45.5363898883518,79.7189149435582,4.73533800721672,0.126195881011577,13.4054660757396,66.0060005095974
"essex",34013,"Donald Trump","new jersey",63176,310934,0.203181382544206,52.2610168270097,31.3909603080233,63.785897020142,31751.6384869589,17.6150761050285,23.8254331578053,35.6293054547514,20.9334954779663,24.1825967334291,12.0041569508573,60.7966442495277,8.78405101636374,21.396487638402,1.45284988495452,2.94236967946837,33.6622025418102,45.5363898883518,79.7189149435582,4.73533800721672,0.126195881011577,13.4054660757396,66.0060005095974
"gloucester",34015,"Donald Trump","new jersey",67544,139542,0.484040647260323,51.4109639060552,79.6512228813151,74.7642078140394,34024.7089611365,8.3715750711338,10.0020062143039,40.6114189556938,14.9293966889197,25.8609001784373,10.5751259051044,85.7778265782058,6.7004323143804,1.87788996135006,1.19022625026697,2.90572894060586,28.9768940881439,48.7895197348931,79.9584743952766,3.69499789871098,0.0886785303377908,9.26185678165196,18.2284352630745
"gloucester",34015,"Hillary Clinton","new jersey",66870,139542,0.479210560261427,51.4109639060552,79.6512228813151,74.7642078140394,34024.7089611365,8.3715750711338,10.0020062143039,40.6114189556938,14.9293966889197,25.8609001784373,10.5751259051044,85.7778265782058,6.7004323143804,1.87788996135006,1.19022625026697,2.90572894060586,28.9768940881439,48.7895197348931,79.9584743952766,3.69499789871098,0.0886785303377908,9.26185678165196,18.2284352630745
"hudson",34017,"Hillary Clinton","new jersey",163917,219375,0.7472,50.318822206627,29.3981435114965,58.7462929844022,33185.158215803,17.4752935050823,24.4141117877436,37.0734468264928,19.3656443227009,23.2054605000038,13.8322752209117,39.5091909839344,8.22480504682347,39.424184154725,1.53897810879949,2.92842128298584,34.6471247141919,51.2516695719104,84.3017863098876,4.40403202559633,0.0980363570506871,9.59932477606985,68.5396009628808
"hudson",34017,"Donald Trump","new jersey",49043,219375,0.223557834757835,50.318822206627,29.3981435114965,58.7462929844022,33185.158215803,17.4752935050823,24.4141117877436,37.0734468264928,19.3656443227009,23.2054605000038,13.8322752209117,39.5091909839344,8.22480504682347,39.424184154725,1.53897810879949,2.92842128298584,34.6471247141919,51.2516695719104,84.3017863098876,4.40403202559633,0.0980363570506871,9.59932477606985,68.5396009628808
"hunterdon",34019,"Donald Trump","new jersey",38712,70836,0.546501778756564,50.1774257425743,86.9019405940594,74.9655445544554,51352.9251960396,4.35158495049505,4.6751302970297,50.9589283168317,13.47256,23.1103706930693,5.96261069306931,82.3043936633663,5.52474613861386,2.14205544554455,0.693564356435644,7.63161584158416,32.8988475247525,52.2122772277228,79.7974906930693,6.48969504950495,0.132495049504951,5.93107564356436,12.0725512871287
"hunterdon",34019,"Hillary Clinton","new jersey",28898,70836,0.407956406347055,50.1774257425743,86.9019405940594,74.9655445544554,51352.9251960396,4.35158495049505,4.6751302970297,50.9589283168317,13.47256,23.1103706930693,5.96261069306931,82.3043936633663,5.52474613861386,2.14205544554455,0.693564356435644,7.63161584158416,32.8988475247525,52.2122772277228,79.7974906930693,6.48969504950495,0.132495049504951,5.93107564356436,12.0725512871287
"mercer",34021,"Hillary Clinton","new jersey",104775,156529,0.669364782244824,51.2739976456675,52.4382031127096,67.191237977444,37827.8589760281,11.392732219094,14.6100219159058,42.7452159313446,18.5995671066122,23.4463865878996,9.49952777732572,71.5128246022317,9.91850998963877,8.25002956477398,1.9705342273287,5.08313641566445,27.4795799632203,48.1740361612447,78.043778106878,4.25946045643671,0.108124888114961,9.68987392929408,45.8217808300921
"mercer",34021,"Donald Trump","new jersey",46193,156529,0.295108254700407,51.2739976456675,52.4382031127096,67.191237977444,37827.8589760281,11.392732219094,14.6100219159058,42.7452159313446,18.5995671066122,23.4463865878996,9.49952777732572,71.5128246022317,9.91850998963877,8.25002956477398,1.9705342273287,5.08313641566445,27.4795799632203,48.1740361612447,78.043778106878,4.25946045643671,0.108124888114961,9.68987392929408,45.8217808300921
"middlesex",34023,"Hillary Clinton","new jersey",193044,326102,0.591974290252743,50.8160905696736,46.0957789955438,64.0099963868481,34673.9843911839,9.05699096712032,10.5808178971456,44.0156301336866,14.103910514272,24.3088757075756,11.4831118872697,72.7096365169216,8.40841731904131,9.52821510297483,2.38825725641334,3.81930422738769,32.9153733590269,48.5084909069011,82.9297131157413,3.79088317475611,0.124497049259304,7.46874635673853,52.0854277971817
"middlesex",34023,"Donald Trump","new jersey",122953,326102,0.37703847262513,50.8160905696736,46.0957789955438,64.0099963868481,34673.9843911839,9.05699096712032,10.5808178971456,44.0156301336866,14.103910514272,24.3088757075756,11.4831118872697,72.7096365169216,8.40841731904131,9.52821510297483,2.38825725641334,3.81930422738769,32.9153733590269,48.5084909069011,82.9297131157413,3.79088317475611,0.124497049259304,7.46874635673853,52.0854277971817
"monmouth",34025,"Donald Trump","new jersey",166723,314377,0.530328236480404,51.3344395385726,75.8695742699204,72.1447666638058,43469.5896423588,7.46501864337278,9.85626674804268,43.8515962096577,15.5674963205961,25.5264116037115,7.4217970113386,75.4412393631055,7.56945872233295,8.07486688981496,1.80499270476717,5.02693307776178,33.6012913674668,48.8227496829196,80.6428954922137,5.51235771117236,0.153118990174482,7.80846978120659,22.340205951257
"monmouth",34025,"Hillary Clinton","new jersey",137181,314377,0.436358257760587,51.3344395385726,75.8695742699204,72.1447666638058,43469.5896423588,7.46501864337278,9.85626674804268,43.8515962096577,15.5674963205961,25.5264116037115,7.4217970113386,75.4412393631055,7.56945872233295,8.07486688981496,1.80499270476717,5.02693307776178,33.6012913674668,48.8227496829196,80.6428954922137,5.51235771117236,0.153118990174482,7.80846978120659,22.340205951257
"morris",34027,"Donald Trump","new jersey",126071,250416,0.503446265414351,51.0080450910492,72.9036104554067,70.1350081896136,49551.9056147028,4.52171211099335,4.80201207566561,50.0869662700324,12.7525873558789,24.720771911231,6.79015981790153,78.7835729999679,7.52077171050519,5.08687995792787,0.996304236117802,5.56282136204516,30.5007796191027,51.9602884028648,82.7516856954748,5.3273043324662,0.0947239217008704,6.25960814304525,25.1724871134021
"morris",34027,"Hillary Clinton","new jersey",115249,250416,0.460230176985496,51.0080450910492,72.9036104554067,70.1350081896136,49551.9056147028,4.52171211099335,4.80201207566561,50.0869662700324,12.7525873558789,24.720771911231,6.79015981790153,78.7835729999679,7.52077171050519,5.08687995792787,0.996304236117802,5.56282136204516,30.5007796191027,51.9602884028648,82.7516856954748,5.3273043324662,0.0947239217008704,6.25960814304525,25.1724871134021
"ocean",34029,"Donald Trump","new jersey",179079,274362,0.652710652349815,51.736354806922,84.8925482251856,72.233742387829,31258.0290963937,11.4101281751349,15.3629403361762,34.7199146444345,18.5858683014668,27.1831151591201,9.02942392082633,80.846710017936,8.08480135689828,2.17893387070475,1.81665018396818,5.09871948928447,30.3467527311654,43.0435923066562,78.460702411082,5.83274155128778,0.176360974641457,8.57280159793559,13.8273272506859
"ocean",34029,"Hillary Clinton","new jersey",87150,274362,0.31764602969799,51.736354806922,84.8925482251856,72.233742387829,31258.0290963937,11.4101281751349,15.3629403361762,34.7199146444345,18.5858683014668,27.1831151591201,9.02942392082633,80.846710017936,8.08480135689828,2.17893387070475,1.81665018396818,5.09871948928447,30.3467527311654,43.0435923066562,78.460702411082,5.83274155128778,0.176360974641457,8.57280159793559,13.8273272506859
"passaic",34031,"Hillary Clinton","new jersey",116759,194802,0.599372696378887,51.3001911668676,43.2336483279311,63.9162180130877,27666.719219471,16.5841396603188,21.8595556800628,30.0700544697339,18.2919751344974,24.2510366215744,19.7983955003778,69.0050472787821,12.2206266879995,10.0351810166763,2.36203177434024,2.78582386212312,26.5161215418821,45.3270650065991,84.7648432490871,4.08928794780691,0.0840248418286521,8.76136357807559,55.4724877536808
"passaic",34031,"Donald Trump","new jersey",72902,194802,0.374236404143695,51.3001911668676,43.2336483279311,63.9162180130877,27666.719219471,16.5841396603188,21.8595556800628,30.0700544697339,18.2919751344974,24.2510366215744,19.7983955003778,69.0050472787821,12.2206266879995,10.0351810166763,2.36203177434024,2.78582386212312,26.5161215418821,45.3270650065991,84.7648432490871,4.08928794780691,0.0840248418286521,8.76136357807559,55.4724877536808
"salem",34033,"Donald Trump","new jersey",16381,29494,0.555401098528514,51.3928132678133,75.6863605651106,74.7681203931204,29712.2799907862,13.4757125307125,20.9141139434889,31.4793565724816,18.9602303439803,20.5311486486486,17.0884566953317,83.4514281326781,9.18828163390663,1.46860565110565,1.43704084766585,2.55000767813268,24.9141139434889,44.8802211302211,80.0040064496314,4.43796222358722,0.128232493857494,10.9293028255528,22.442648955774
"salem",34033,"Hillary Clinton","new jersey",11904,29494,0.403607513392554,51.3928132678133,75.6863605651106,74.7681203931204,29712.2799907862,13.4757125307125,20.9141139434889,31.4793565724816,18.9602303439803,20.5311486486486,17.0884566953317,83.4514281326781,9.18828163390663,1.46860565110565,1.43704084766585,2.55000767813268,24.9141139434889,44.8802211302211,80.0040064496314,4.43796222358722,0.128232493857494,10.9293028255528,22.442648955774
"somerset",34035,"Hillary Clinton","new jersey",85689,157092,0.545470170346039,51.2250305501446,59.3602324835755,66.9262924828496,48790.5194855477,5.02423866619884,5.99135521651281,51.4807791194299,12.3023974301581,23.3852953987248,7.3658168080241,78.6828017809827,7.77218212725799,4.7018883619073,1.25478669344594,5.84754358688945,31.9715744516098,51.473061426964,84.3838501651523,4.43706458482051,0.150939795041802,5.93097905651474,38.8388661359209
"somerset",34035,"Donald Trump","new jersey",65505,157092,0.416984951493392,51.2250305501446,59.3602324835755,66.9262924828496,48790.5194855477,5.02423866619884,5.99135521651281,51.4807791194299,12.3023974301581,23.3852953987248,7.3658168080241,78.6828017809827,7.77218212725799,4.7018883619073,1.25478669344594,5.84754358688945,31.9715744516098,51.473061426964,84.3838501651523,4.43706458482051,0.150939795041802,5.93097905651474,38.8388661359209
"sussex",34037,"Donald Trump","new jersey",46658,74126,0.629441761325311,50.3933392722538,87.7017919550469,75.7232919893099,38809.9404234907,5.73856369492222,7.23368395806208,38.8084519975331,16.1644857123278,26.242536832728,9.13163434523402,84.0870821626807,6.61213458507504,1.72089906119372,1.03508874117728,5.41711231412321,37.9247879120126,51.8529431919413,78.7281292400466,6.78958336188584,0.11711231412321,8.21375865140821,10.9126074145138
"sussex",34037,"Hillary Clinton","new jersey",24212,74126,0.326633030245798,50.3933392722538,87.7017919550469,75.7232919893099,38809.9404234907,5.73856369492222,7.23368395806208,38.8084519975331,16.1644857123278,26.242536832728,9.13163434523402,84.0870821626807,6.61213458507504,1.72089906119372,1.03508874117728,5.41711231412321,37.9247879120126,51.8529431919413,78.7281292400466,6.78958336188584,0.11711231412321,8.21375865140821,10.9126074145138
"union",34039,"Hillary Clinton","new jersey",147414,221975,0.66410181326726,51.2955039143936,42.354750849212,62.2578105637602,35307.9601380607,10.9298880716691,15.0381323531556,35.6013578280583,17.530909495138,24.6213547665214,14.6575539778111,68.7036224541863,7.82173964544487,10.4790853294068,5.99363965710787,3.71611972067121,30.646598231598,48.8029026285481,82.7485762031111,3.88390779671395,0.121838234222151,9.7691167466068,54.6194496887437
"union",34039,"Donald Trump","new jersey",68114,221975,0.306854375492736,51.2955039143936,42.354750849212,62.2578105637602,35307.9601380607,10.9298880716691,15.0381323531556,35.6013578280583,17.530909495138,24.6213547665214,14.6575539778111,68.7036224541863,7.82173964544487,10.4790853294068,5.99363965710787,3.71611972067121,30.646598231598,48.8029026285481,82.7485762031111,3.88390779671395,0.121838234222151,9.7691167466068,54.6194496887437
"warren",34041,"Donald Trump","new jersey",29858,49236,0.606426192217077,51.3793296401992,83.7922388226736,74.2683677466286,34136.0010165445,8.00683136552702,11.4377977356238,35.0604909257083,17.3646130602652,26.0716794434186,11.2294331598679,80.1075634640852,9.55988379684032,1.18966855053812,1.3033956316565,4.88596609031392,34.8182474399866,49.7099584056106,79.4698300785257,6.02665305056609,0.140442616529573,9.09245705332662,14.8342277059668
"warren",34041,"Hillary Clinton","new jersey",17281,49236,0.350983020554066,51.3793296401992,83.7922388226736,74.2683677466286,34136.0010165445,8.00683136552702,11.4377977356238,35.0604909257083,17.3646130602652,26.0716794434186,11.2294331598679,80.1075634640852,9.55988379684032,1.18966855053812,1.3033956316565,4.88596609031392,34.8182474399866,49.7099584056106,79.4698300785257,6.02665305056609,0.140442616529573,9.09245705332662,14.8342277059668
"bernalillo",35001,"Hillary Clinton","new mexico",143417,274662,0.522158143463603,50.9486707332816,40.3809356280872,70.7132502303607,26765.0347774218,19.4548886181769,26.2418489397471,39.22301722846,20.2752596287817,23.4831169698328,8.06035258174653,79.8834109116053,9.5976181961976,1.84202388035783,2.55858536997936,4.12298814588177,21.7362665685377,45.6649894724035,74.0868042252831,5.60502253157908,0.206369826528356,8.4911980686794,57.4839044251517
"bernalillo",35001,"Donald Trump","new mexico",94698,274662,0.344780129759486,50.9486707332816,40.3809356280872,70.7132502303607,26765.0347774218,19.4548886181769,26.2418489397471,39.22301722846,20.2752596287817,23.4831169698328,8.06035258174653,79.8834109116053,9.5976181961976,1.84202388035783,2.55858536997936,4.12298814588177,21.7362665685377,45.6649894724035,74.0868042252831,5.60502253157908,0.206369826528356,8.4911980686794,57.4839044251517
"catron",35003,"Donald Trump","new mexico",1464,2049,0.714494875549048,46.8601730393525,79.9,80.9098520792632,20685,17.2,18.1,34.3,14.8,22.7,2.7,70.3,5.9,0,1.1,14.7,16,29.2771420597265,50.3,8.3,1.7,4.6,19.1
"catron",35003,"Hillary Clinton","new mexico",427,2049,0.208394338701806,46.8601730393525,79.9,80.9098520792632,20685,17.2,18.1,34.3,14.8,22.7,2.7,70.3,5.9,0,1.1,14.7,16,29.2771420597265,50.3,8.3,1.7,4.6,19.1
